"name","price","model","mileage"
"زانتیا","420000000","1388","240000"
"ساندرو","540000000","1395","140000"
"کپچر","1100000000","1394","100000"
"سراتو","1800000000","1395","79000"
"پارس","193000000","1388","350000"
"سوناتا","1470000000","1392","100000"
"ریو","210000000","1386","135000"
"سراتو","1000000000","1396","70000"
"پلاس","545000000","1400","36950"
"ام","5032704","1392","100000"
"اسپورتیج","544967296","1395","4000"
"کلاس","1089934592","1389","75000"
"النترا","1780000000","1396","60000"
"کاین","794967296","1388","105000"
"RX","894967296","1388","168000"
"سانتافه","2044967296","1393","145000"
"سانتافه","1894967296","1393","48000"
"3","1550000000","1396","60000"
"سانتافه","1994967296","1394","190000"
"سوناتا","1780000000","1392","80000"
"3","800000000","1389","117000"
"ماکسیما","585000000","1385","260000"
"کلاس","1094967296","1387","143000"
"C35","500000000","1401","0"
"سوناتا","744967296","1396","19000"
"ام","250000000","1977","360000"
"صندوق","92000000","1385","218000"
"تالیسمان","2044967296","1395","49500"
"206","280000000","1393","150000"
"LX","345000000","1397","86000"
"206","375000000","1399","28000"
"النترا","1290000000","1393","130000"
"جی","480000000","1394","203000"
"ام","1589934592","1395","30000"
"XC90","2089934592","1395","98000"
"کلاس","994967296","1392","88000"
"راوفور","644967296","1394","78000"
"i20","685000000","1390","150000"
"پلاس","534000000","1399","16000"
"اسپورتیج","594967296","1395","5000"
"فلوئنس","950000000","1393","87000"
"کلاس","110065408","1395","2000"
"لندکروز","1789934592","1389","180000"
"اس،","1350000000","1396","37000"
"اف","705032704","1390","170000"
"کراس","605000000","1397","50000"
"ام","210065408","1395","19000"
"النترا","1500000000","1393","90000"
"سوناتا","2100000000","1393","110000"
"توسان","1650000000","1392","90000"
"کرولا","850000000","1387","130000"
"کلاس","1705032704","1394","44000"
"i20","1290000000","1396","29000"
"معمولی","475000000","1400","10000"
"تندر","495000000","1396","80000"
"206","366000000","1398","60000"
"سورنتو","594967296","1395","46000"
"IS","1720000000","1388","205000"
"Y5","1440000000","1401","0"
"کلاس","405032704","1392","95000"
"پارس","425000000","1399","30000"
"دنده","260000000","1400","10000"
"وی","770000000","1401","0"
"ویرا","172000000","1385","200000"
"پرادو","1644967296","1385","164000"
"207","540000000","1398","38000"
"سراتو","680000000","1388","160000"
"پرادو","194967296","1390","180000"
"سوناتا","930000000","1386","240000"
"RX","1405032704","1388","20000"
"اپتیما","2100000000","1393","98000"
"سوناتا","900000000","1388","200000"
"فنگ،","460000000","1396","70000"
"گراند","610000000","1387","240000"
"X50","320000000","1395","119000"
"وانت","440000000","1401","0"
"پلاس","545000000","1400","20000"
"پارس","388000000","1400","4000"
"ورنا","295000000","1389","217000"
"آوانته","350000000","1385","238000"
"یانگ،","1140000000","1395","88000"
"EX","230000000","1398","50000"
"وانت","385000000","1400","0"
"206","410000000","1398","37000"
"Y5","1520000000","1401","0"
"فلوئنس","800000000","1393","38000"
"LX","229000000","1394","391000"
"معمولی","480000000","1400","10000"
"H330","600000000","1397","68000"
"206","410000000","1398","0"
"کمری","760000000","1384","198000"
"ام","1205032704","1394","90000"
"EX","250000000","1400","0"
"207","450000000","1399","40000"
"2008","1600000000","1398","21000"
"فنگ،","435000000","1397","56000"
"207","640000000","1400","39400"
"اپتیما","1970000000","1393","96000"
"ماکسیما","790000000","1385","248000"
"اپتیما","925000000","1388","236000"
"آزرا","930000000","1386","300000"
"2008","1390000000","1397","56500"
"سراتو","1750000000","1394","80000"
"ام","355032704","1392","60000"
"کلاس","905032704","1392","37000"
"کراس","605000000","1397","95000"
"توسان","1620000000","1392","137000"
"ام","214967296","1394","71650"
"توسان","2000000000","1393","78000"
"چهار","360000000","1383","200000"
"کلاس","894967296","1385","180000"
"131","179000000","1398","66000"
"سانتافه","1544967296","1394","56800"
"توسان","1780000000","1392","107000"
"صندوق","90000000","1388","135000"
"سوناتا","1650000000","1393","123000"
"ریو","182000000","1389","230000"
"گراند","1794967296","1397","5500"
"206","370000000","1400","6000"
"S7","895000000","1396","90000"
"206","210000000","1389","232000"
"آریزو","960000000","1401","0"
"آزرا","1395000000","1389","150000"
"پریوس","1630000000","1396","84000"
"کاین","1494967296","1388","190000"
"تندر","550000000","1396","85000"
"وی","810000000","1401","0"
"پلاس","482000000","1398","73000"
"تندر","350000000","1394","185000"
"206","290000000","1393","104000"
"سانتافه","1900000000","1393","120000"
"ام","1889934592","1396","47000"
"207","630000000","1401","0"
"پلاس","558000000","1400","14000"
"207","480000000","1399","84000"
"G","508000000","1401","0"
"3","1540000000","1396","40000"
"تیگوان","194967296","1397","74000"
"آزرا","955000000","1386","156000"
"وای","740000000","1395","75000"
"کلاس","94967296","1393","90000"
"دنده","525000000","1401","0"
"سراتو","1750000000","1395","105000"
"206","375000000","1398","70000"
"پرادو","705032704","1392","143000"
"سوناتا","1644967296","1396","84000"
"معمولی","495000000","1400","6000"
"فنگ،","490000000","1397","97000"
"ام","205032704","1393","110000"
"S5","1070000000","1401","650"
"سوناتا","1130000000","1389","190000"
"فنگ،","540000000","1398","45000"
"دنده","270000000","1401","1065"
"پلاس","700000000","1401","0"
"ام","289934592","1397","40000"
"داستر","810000000","1394","100000"
"207","600000000","1401","4000"
"206","220000000","1386","290000"
"206","205000000","1388","245000"
"X70","968000000","1401","0"
"پرادو","205032704","1391","200000"
"پارس","187000000","1387","163000"
"CS","780000000","1398","21000"
"206","330000000","1395","90000"
"پارس","469000000","1400","75000"
"کپچر","1380000000","1396","30000"
"تالیسمان","1744967296","1396","93000"
"207","390000000","1391","94000"
"207","500000000","1396","39000"
"207","580000000","1401","0"
"وراکروز","594967296","1392","71000"
"CS","690000000","1397","60000"
"ام","189934592","1396","15000"
"سانتافه","794967296","1396","42000"
"3","1680000000","1398","36500"
"سوناتا","1994967296","1396","55000"
"وای","835000000","1397","140000"
"206","360000000","1396","43000"
"آزرا","1349900000","1389","186000"
"820","700000000","1396","120000"
"ام","739934592","1396","26000"
"ES","2000000000","1387","230000"
"هاچ","270000000","1401","19000"
"206","240000000","1394","178000"
"ام","1494967296","1387","86000"
"سوناتا","2050000000","1394","114000"
"وی","70000000","1385","207000"
"دنده","210000000","1401","0"
"ماکسیما","520000000","1382","500000"
"ام","605032704","1397","22000"
"فنگ،","460000000","1396","90000"
"ام","2105032704","1395","44000"
"گراند","1760000000","1396","42600"
"آریزو","910000000","1401","4000"
"S5","1045000000","1401","6400"
"ام","820000000","1387","300000"
"اس،","1750000000","1397","0"
"131","160000000","1394","160000"
"جنسیس","1950000000","1392","57000"
"سورن","240000000","1393","188000"
"راوفور","5032704","1396","6700"
"S7","940000000","1398","32000"
"دو","360000000","1399","90000"
"کولیوس","1494967296","1396","96000"
"پلاس","698000000","1401","0"
"میراژ","650000000","1394","130000"
"سوناتا","1480000000","1391","140000"
"ماکسیما","815000000","1388","255000"
"207","480000000","1399","44000"
"کلاس","1405032704","1389","75000"
"سوناتا","2000000000","1394","130000"
"معمولی","435000000","1397","0"
"پلاس","685000000","1401","0"
"لندکروز","289934592","1391","150000"
"ایکس","794967296","1397","77000"
"ایکس","1444967296","1395","48000"
"اپتیما","380000000","1395","0"
"جوک","1650000000","1395","53000"
"لندکروز","489934592","1390","160000"
"وی","310000000","1396","100000"
"LX","220000000","1393","229000"
"راوفور","1074967296","1394","77000"
"سانتافه","2124967296","1394","140000"
"کیمن","1114967296","1390","62000"
"2008","1460000000","1397","68500"
"اوتلندر","1444967296","1397","42000"
"206","320000000","1397","156000"
"G","500000000","1401","0"
"207","464000000","1398","58000"
"ام","389934592","1396","55000"
"سورنتو","644967296","1396","70000"
"کلاس","1194967296","1393","100000"
"پلاس","529000000","1399","13600"
"اتوماتیک","725000000","1401","0"
"کلاس","410065408","1391","38000"
"G","510000000","1401","0"
"2008","1510000000","1397","28000"
"پارس","398000000","1400","20000"
"207","630000000","1401","220"
"H330","600000000","1397","51000"
"هاچ","256000000","1398","3000"
"پارس","430000000","1401","0"
"206","374000000","1399","27000"
"سانتافه","1644967296","1395","68000"
"کلاس","294967296","1389","187000"
"206","319000000","1390","121000"
"206","460000000","1401","0"
"206","387000000","1400","34000"
"207","568000000","1401","0"
"جی،","660000000","1393","190000"
"پارس","508000000","1401","0"
"سانتافه","1590000000","1389","114000"
"سراتو","1080000000","1396","109000"
"تالیسمان","1544967296","1397","50000"
"آریزو","870000000","1400","3100"
"پانامرا","1505032704","1390","90000"
"تالیسمان","1799967296","1396","39000"
"911","884901888","1392","18000"
"پارس","504000000","1401","0"
"ساندرو","770000000","1397","15500"
"فنگ،","415000000","1396","110000"
"پلاس","545000000","1400","20900"
"ام","1720000000","1401","0"
"اسکالا","930000000","1394","79500"
"ام","214967296","1392","76000"
"ساندرو","625000000","1396","63000"
"اپتیما","2014967296","1394","126000"
"ولستر","1280000000","1395","34000"
"لنسر","1650000000","1397","50000"
"IS","2144967296","1390","147000"
"جوک","1520000000","1396","63000"
"وی","825000000","1401","13000"
"پلاس","458000000","1401","10000"
"i20","1010000000","1396","82000"
"LX","280000000","1397","109000"
"فنگ،","485000000","1397","99000"
"ساندرو","720000000","1397","120000"
"323","300000000","1383","250000"
"206","292000000","1393","147000"
"آکورد","220000000","1991","200000"
"سانتافه","2100000000","1394","67000"
"کمری","735000000","1385","218000"
"لنسر","1630000000","1397","39000"
"H330","475000000","1396","106000"
"206","350000000","1397","76000"
"هایلوکس","844967296","1394","52200"
"CS","780000000","1398","28000"
"تک","397000000","1401","0"
"پاترول","325000000","1377","400000"
"3","1580000000","1396","55000"
"سراتو","590000000","1387","182000"
"گراند","1050000000","1390","165500"
"تیگوان","5032704","1397","48000"
"RX","1644967296","1389","250000"
"پارس","395000000","1400","22000"
"207","490000000","1400","25000"
"206","389500000","1400","20000"
"2008","1670000000","1398","35000"
"پارس","500000000","1401","0"
"کلاس","1705032704","1394","40000"
"207","522000000","1401","4700"
"پرادو","705032704","1391","32000"
"النترا","1190000000","1393","159000"
"سراتو","1900000000","1396","60000"
"سوناتا","2000000000","1393","52000"
"پاترول","285000000","1379","350000"
"i20","1250000000","1396","60000"
"آزرا","1480000000","1390","80000"
"LX","290000000","1395","170000"
"راوفور","544967296","1395","60000"
"ام","394967296","1393","49000"
"ام","1400000000","1401","0"
"تالیسمان","2030000000","1396","55000"
"تندر","465000000","1394","75000"
"ام","44967296","1393","49000"
"3","1550000000","1396","63000"
"کاین","89934592","1392","86000"
"ES","1814967296","1388","160000"
"جوک","1680000000","1396","103000"
"کولیوس","1494967296","1396","87000"
"ایکس","1544967296","1395","90000"
"آریزو","1280000000","1401","2300"
"اسپورتیج","1680000000","1394","90000"
"ام","1544967296","1392","130000"
"پاترول","120000000","1367","400000"
"کولیوس","1534967296","1396","72000"
"سوناتا","1630000000","1393","100000"
"ام","1089934592","1396","20000"
"206","352000000","1397","70000"
"سورن","445000000","1400","0"
"کلاس","1500000000","1386","220000"
"سیمبل","715000000","1395","98500"
"207","460000000","1398","45000"
"کلاس","505032704","1388","100000"
"ام","505032704","1394","40000"
"توسان","1494967296","1396","60000"
"ام","1305032704","1395","60000"
"کلاس","1300000000","1385","180000"
"سیویک","1300000000","1392","200000"
"ام","1500000000","1384","345000"
"وی","470000000","1395","43000"
"اسپورتیج","910000000","1387","275000"
"i20","790000000","1393","96000"
"توسان","1194967296","1396","20000"
"206","388000000","1399","58000"
"ES","2100000000","1387","248000"
"سانتافه","1850000000","1393","120000"
"آسترا","1800000000","1393","140000"
"S7","1020000000","1398","26000"
"H330","595000000","1397","110000"
"اکسنت","1000000000","1393","28000"
"اسپورتیج","1650000000","1393","135000"
"سورن","365000000","1400","30000"
"یانگ،","650000000","1386","238000"
"دو","780000000","1397","90000"
"توسان","2000000000","1394","82000"
"آزرا","2020000000","1391","200000"
"کلاس","605032704","1393","95000"
